Instance_Name,Algo_Type,Source,Target,k,#V,#E,#V_stPaths,#E_stPaths,#stPaths,Avg_stPath_Length,Milliseconds, PrepMillisec,Diversity, UnweightedDiv, MinDiv, MaxDiv, MinUnw, MaxUnw
co_dist.gr.gz,Diverse,256846,395378,10,435666,1042400,1341,1345,32,1309.5,2600,2577,2263200.0,1714.0,0.0,93000.0,0.0,71.0
co_dist.gr.gz,KBest,256846,395378,10,435666,1042400,1341,1345,32,1309.5,2578,2577,492200.0,477.0,2600.0,23600.0,4.0,21.0
co_dist.gr.gz,Diverse,361999,260419,10,435666,1042400,1005,1011,96,930.8333333333334,2372,2356,1.29468E7,3920.0,0.0,518200.0,0.0,157.0
co_dist.gr.gz,KBest,361999,260419,10,435666,1042400,1005,1011,96,930.8333333333334,2357,2356,1.10258E7,2930.0,5800.0,444400.0,4.0,119.0
co_dist.gr.gz,Diverse,324670,156781,10,435666,1042400,1137,1143,54,1124.8333333333333,2461,2443,698000.0,740.0,0.0,29600.0,0.0,31.0
co_dist.gr.gz,KBest,324670,156781,10,435666,1042400,1137,1143,54,1124.8333333333333,2444,2443,597400.0,592.0,800.0,26200.0,3.0,24.0
co_dist.gr.gz,Diverse,26217,95666,10,435666,1042400,1233,1245,336,1200.3333333333333,2453,2433,3074600.0,1612.0,0.0,117200.0,0.0,60.0
co_dist.gr.gz,KBest,26217,95666,10,435666,1042400,1233,1245,336,1200.3333333333333,2434,2433,367400.0,437.0,2600.0,18000.0,3.0,20.0
co_dist.gr.gz,Diverse,260049,16240,10,435666,1042400,468,476,384,433.1666666666667,4784,4778,3060600.0,1848.0,0.0,136400.0,0.0,82.0
co_dist.gr.gz,KBest,260049,16240,10,435666,1042400,468,476,384,433.1666666666667,4778,4778,2754400.0,1436.0,6200.0,114000.0,4.0,60.0
co_dist.gr.gz,Diverse,244498,285021,10,435666,1042400,1800,1806,72,1788.0,2429,2399,3570800.0,761.0,0.0,148800.0,0.0,30.0
co_dist.gr.gz,KBest,244498,285021,10,435666,1042400,1800,1806,72,1788.0,2401,2399,3432600.0,552.0,8000.0,141600.0,4.0,23.0
co_dist.gr.gz,Diverse,261204,279049,10,435666,1042400,1434,1442,288,1405.6666666666667,2660,2637,2941000.0,1669.0,0.0,118000.0,0.0,67.0
co_dist.gr.gz,KBest,261204,279049,10,435666,1042400,1434,1442,288,1405.6666666666667,2639,2637,700400.0,381.0,4000.0,30000.0,4.0,17.0
co_dist.gr.gz,Diverse,23994,402804,10,435666,1042400,330,345,136,288.80882352941177,2408,2404,1358000.0,1498.0,0.0,49200.0,0.0,55.0
co_dist.gr.gz,KBest,23994,402804,10,435666,1042400,330,345,136,288.80882352941177,2404,2404,486000.0,603.0,4000.0,20400.0,4.0,26.0
co_dist.gr.gz,Diverse,271733,40791,10,435666,1042400,1345,1353,192,1326.25,2569,2547,4033400.0,1171.0,0.0,161400.0,0.0,46.0
co_dist.gr.gz,KBest,271733,40791,10,435666,1042400,1345,1353,192,1326.25,2548,2547,3558800.0,679.0,4600.0,144400.0,4.0,29.0
co_dist.gr.gz,Diverse,209454,239805,10,435666,1042400,1115,1120,48,1105.0,2482,2465,3319600.0,653.0,0.0,141400.0,0.0,28.0
co_dist.gr.gz,KBest,209454,239805,10,435666,1042400,1115,1120,48,1105.0,2466,2465,2792000.0,484.0,2200.0,117800.0,3.0,21.0
co_dist.gr.gz,Diverse,254232,130518,10,435666,1042400,991,1011,10001,947.5457454254574,2636,2621,4865600.0,2322.0,0.0,189000.0,0.0,88.0
co_dist.gr.gz,KBest,254232,130518,10,435666,1042400,991,1011,10001,947.5457454254574,2622,2621,2582000.0,904.0,2800.0,132400.0,3.0,47.0
co_dist.gr.gz,Diverse,418222,258575,10,435666,1042400,251,267,440,208.1090909090909,2460,2458,2539800.0,1881.0,0.0,101000.0,0.0,71.0
co_dist.gr.gz,KBest,418222,258575,10,435666,1042400,251,267,440,208.1090909090909,2458,2458,1875000.0,1143.0,6800.0,86000.0,6.0,55.0
co_dist.gr.gz,Diverse,239898,334737,10,435666,1042400,1027,1031,32,1020.0,2419,2403,594200.0,510.0,0.0,26200.0,0.0,22.0
co_dist.gr.gz,KBest,239898,334737,10,435666,1042400,1027,1031,32,1020.0,2404,2403,576400.0,438.0,2000.0,24400.0,3.0,19.0
co_dist.gr.gz,Diverse,381959,219441,10,435666,1042400,803,809,48,788.25,2313,2301,3972800.0,831.0,0.0,166800.0,0.0,34.0
co_dist.gr.gz,KBest,381959,219441,10,435666,1042400,803,809,48,788.25,2301,2301,835200.0,365.0,4600.0,33800.0,4.0,15.0
co_dist.gr.gz,Diverse,352972,414360,10,435666,1042400,1031,1043,1440,973.4,2456,2440,4896000.0,2890.0,0.0,192800.0,0.0,111.0
co_dist.gr.gz,KBest,352972,414360,10,435666,1042400,1031,1043,1440,973.4,2441,2440,1928800.0,899.0,2800.0,103600.0,3.0,43.0
co_dist.gr.gz,Diverse,151854,347646,10,435666,1042400,448,455,96,424.0833333333333,2355,2349,1080400.0,1292.0,0.0,47200.0,0.0,56.0
co_dist.gr.gz,KBest,151854,347646,10,435666,1042400,448,455,96,424.0833333333333,2349,2349,458400.0,614.0,800.0,20200.0,3.0,25.0
co_dist.gr.gz,Diverse,228979,41406,10,435666,1042400,1233,1239,48,1218.25,2482,2463,3971600.0,831.0,0.0,166800.0,0.0,34.0
co_dist.gr.gz,KBest,228979,41406,10,435666,1042400,1233,1239,48,1218.25,2464,2463,3558800.0,679.0,4600.0,144400.0,4.0,29.0
co_dist.gr.gz,Diverse,245925,38383,10,435666,1042400,1411,1416,48,1387.0,2398,2375,4250800.0,1321.0,0.0,179200.0,0.0,54.0
co_dist.gr.gz,KBest,245925,38383,10,435666,1042400,1411,1416,48,1387.0,2376,2375,3445400.0,1152.0,5000.0,177000.0,3.0,50.0
co_dist.gr.gz,Diverse,259535,140630,10,435666,1042400,975,986,168,951.8333333333334,2601,2586,1280600.0,1133.0,0.0,44800.0,0.0,40.0
co_dist.gr.gz,KBest,259535,140630,10,435666,1042400,975,986,168,951.8333333333334,2587,2586,749200.0,641.0,4800.0,33200.0,4.0,29.0
co_dist.gr.gz,Diverse,255623,78061,10,435666,1042400,1168,1173,48,1158.5,2559,2541,1146800.0,619.0,0.0,54200.0,0.0,27.0
co_dist.gr.gz,KBest,255623,78061,10,435666,1042400,1168,1173,48,1158.5,2542,2541,825400.0,460.0,3000.0,34000.0,4.0,19.0
co_dist.gr.gz,Diverse,130788,225435,10,435666,1042400,480,486,72,437.5,2418,2412,6622000.0,2275.0,0.0,270400.0,0.0,93.0
co_dist.gr.gz,KBest,130788,225435,10,435666,1042400,480,486,72,437.5,2412,2412,5682000.0,1953.0,3600.0,239600.0,3.0,84.0
co_dist.gr.gz,Diverse,178692,145448,10,435666,1042400,956,964,90,913.4,2483,2469,1652800.0,1910.0,0.0,64200.0,0.0,75.0
co_dist.gr.gz,KBest,178692,145448,10,435666,1042400,956,964,90,913.4,2470,2469,527400.0,687.0,800.0,23000.0,3.0,31.0
co_dist.gr.gz,Diverse,60228,316674,10,435666,1042400,1502,1513,720,1479.5666666666666,2506,2481,4399800.0,1244.0,0.0,200400.0,0.0,51.0
co_dist.gr.gz,KBest,60228,316674,10,435666,1042400,1502,1513,720,1479.5666666666666,2482,2481,3675600.0,510.0,2400.0,170200.0,3.0,21.0
co_dist.gr.gz,Diverse,368331,50865,10,435666,1042400,1038,1043,48,1016.3333333333334,2372,2356,2565000.0,1233.0,0.0,103800.0,0.0,50.0
co_dist.gr.gz,KBest,368331,50865,10,435666,1042400,1038,1043,48,1016.3333333333334,2357,2356,2312400.0,1053.0,2600.0,93400.0,3.0,43.0
co_dist.gr.gz,Diverse,301732,103722,10,435666,1042400,1118,1123,48,1084.8333333333333,2539,2522,5976200.0,1818.0,0.0,243800.0,0.0,74.0
co_dist.gr.gz,KBest,301732,103722,10,435666,1042400,1118,1123,48,1084.8333333333333,2523,2522,3953800.0,1126.0,7800.0,163200.0,4.0,49.0
co_dist.gr.gz,Diverse,195433,430233,10,435666,1042400,970,979,72,930.8333333333334,2372,2358,2351200.0,1757.0,0.0,99400.0,0.0,69.0
co_dist.gr.gz,KBest,195433,430233,10,435666,1042400,970,979,72,930.8333333333334,2359,2358,1759000.0,1277.0,8000.0,85600.0,3.0,56.0
co_dist.gr.gz,Diverse,217521,335722,10,435666,1042400,1007,1016,144,957.0,2464,2449,3137000.0,2672.0,0.0,124800.0,0.0,106.0
co_dist.gr.gz,KBest,217521,335722,10,435666,1042400,1007,1016,144,957.0,2450,2449,2017400.0,1828.0,3800.0,84600.0,4.0,78.0
co_dist.gr.gz,Diverse,107208,340487,10,435666,1042400,458,462,32,447.5,2397,2391,961000.0,668.0,0.0,46800.0,0.0,29.0
co_dist.gr.gz,KBest,107208,340487,10,435666,1042400,458,462,32,447.5,2391,2391,948200.0,580.0,5400.0,41200.0,4.0,25.0
co_dist.gr.gz,Diverse,95712,281537,10,435666,1042400,1293,1305,288,1230.4583333333333,2515,2495,3746600.0,3164.0,0.0,150000.0,0.0,127.0
co_dist.gr.gz,KBest,95712,281537,10,435666,1042400,1293,1305,288,1230.4583333333333,2496,2495,3037600.0,2545.0,800.0,142400.0,3.0,117.0
co_dist.gr.gz,Diverse,239614,22492,10,435666,1042400,506,513,192,484.8333333333333,2415,2408,4171400.0,1340.0,0.0,168000.0,0.0,54.0
co_dist.gr.gz,KBest,239614,22492,10,435666,1042400,506,513,192,484.8333333333333,2408,2408,1087000.0,356.0,7000.0,48000.0,4.0,16.0
co_dist.gr.gz,Diverse,414538,381860,10,435666,1042400,1222,1232,432,1198.5833333333333,2475,2456,7022400.0,1291.0,0.0,307800.0,0.0,54.0
co_dist.gr.gz,KBest,414538,381860,10,435666,1042400,1222,1232,432,1198.5833333333333,2457,2456,3558800.0,679.0,4600.0,144400.0,4.0,29.0
co_dist.gr.gz,Diverse,321985,206424,10,435666,1042400,1118,1126,72,1107.1666666666667,2486,2469,859000.0,634.0,0.0,41400.0,0.0,25.0
co_dist.gr.gz,KBest,321985,206424,10,435666,1042400,1118,1126,72,1107.1666666666667,2470,2469,790400.0,373.0,2200.0,32000.0,3.0,15.0
co_dist.gr.gz,Diverse,351111,94117,10,435666,1042400,1560,1568,192,1518.3333333333333,3757,3732,6451400.0,2027.0,0.0,267600.0,0.0,77.0
co_dist.gr.gz,KBest,351111,94117,10,435666,1042400,1560,1568,192,1518.3333333333333,3734,3732,1208400.0,451.0,2000.0,71000.0,3.0,21.0
co_dist.gr.gz,Diverse,41080,108382,10,435666,1042400,1167,1174,96,1151.75,2355,2337,4199600.0,894.0,0.0,177600.0,0.0,37.0
co_dist.gr.gz,KBest,41080,108382,10,435666,1042400,1167,1174,96,1151.75,2338,2337,835200.0,365.0,4600.0,33800.0,4.0,15.0
co_dist.gr.gz,Diverse,175564,357182,10,435666,1042400,1497,1503,30,1459.4,2513,2489,2988600.0,1643.0,0.0,117600.0,0.0,62.0
co_dist.gr.gz,KBest,175564,357182,10,435666,1042400,1497,1503,30,1459.4,2491,2489,2020400.0,556.0,3600.0,80400.0,4.0,22.0
co_dist.gr.gz,Diverse,34333,321869,10,435666,1042400,1316,1325,144,1298.1666666666667,2459,2438,1679800.0,1018.0,0.0,76800.0,0.0,43.0
co_dist.gr.gz,KBest,34333,321869,10,435666,1042400,1316,1325,144,1298.1666666666667,2439,2438,802200.0,409.0,2200.0,33400.0,4.0,19.0
co_dist.gr.gz,Diverse,84776,112526,10,435666,1042400,938,946,56,920.5714285714286,2341,2327,2415000.0,893.0,0.0,92400.0,0.0,34.0
co_dist.gr.gz,KBest,84776,112526,10,435666,1042400,938,946,56,920.5714285714286,2328,2327,1908000.0,659.0,800.0,80800.0,3.0,28.0
co_dist.gr.gz,Diverse,238018,101063,10,435666,1042400,570,578,192,542.8333333333334,2444,2436,3648200.0,1570.0,0.0,145600.0,0.0,62.0
co_dist.gr.gz,KBest,238018,101063,10,435666,1042400,570,578,192,542.8333333333334,2436,2436,1001000.0,580.0,4200.0,48800.0,4.0,24.0
co_dist.gr.gz,Diverse,238849,54076,10,435666,1042400,489,495,72,468.3333333333333,2424,2418,3124200.0,1228.0,0.0,125400.0,0.0,49.0
co_dist.gr.gz,KBest,238849,54076,10,435666,1042400,489,495,72,468.3333333333333,2418,2418,1920000.0,828.0,2600.0,89400.0,3.0,37.0
co_dist.gr.gz,Diverse,50153,275511,10,435666,1042400,446,457,80,430.5,3343,3337,945600.0,925.0,0.0,37400.0,0.0,37.0
co_dist.gr.gz,KBest,50153,275511,10,435666,1042400,446,457,80,430.5,3337,3337,410800.0,459.0,1200.0,19400.0,3.0,21.0
co_dist.gr.gz,Diverse,388499,411422,10,435666,1042400,1256,1261,48,1240.5,2361,2341,7342000.0,926.0,0.0,301800.0,0.0,39.0
co_dist.gr.gz,KBest,388499,411422,10,435666,1042400,1256,1261,48,1240.5,2342,2341,6762400.0,739.0,9400.0,277600.0,3.0,32.0
co_dist.gr.gz,Diverse,127925,113543,10,435666,1042400,745,751,72,702.5,2480,2469,6622000.0,2275.0,0.0,270400.0,0.0,93.0
co_dist.gr.gz,KBest,127925,113543,10,435666,1042400,745,751,72,702.5,2469,2469,5682000.0,1953.0,3600.0,239600.0,3.0,84.0
co_dist.gr.gz,Diverse,86148,288102,10,435666,1042400,1167,1172,36,1136.3333333333333,2359,2341,6164600.0,1647.0,0.0,256400.0,0.0,67.0
co_dist.gr.gz,KBest,86148,288102,10,435666,1042400,1167,1172,36,1136.3333333333333,2342,2341,1892200.0,865.0,2200.0,80000.0,3.0,37.0
co_dist.gr.gz,Diverse,425685,197401,10,435666,1042400,998,1006,192,960.3333333333334,3862,3847,3474400.0,2084.0,0.0,140600.0,0.0,84.0
co_dist.gr.gz,KBest,425685,197401,10,435666,1042400,998,1006,192,960.3333333333334,3848,3847,2068600.0,1068.0,4800.0,82400.0,3.0,44.0
co_dist.gr.gz,Diverse,420229,70378,10,435666,1042400,844,850,96,820.3333333333334,2527,2514,3571400.0,1415.0,0.0,144000.0,0.0,57.0
co_dist.gr.gz,KBest,420229,70378,10,435666,1042400,844,850,96,820.3333333333334,2515,2514,1217200.0,564.0,4400.0,55600.0,4.0,27.0
co_dist.gr.gz,Diverse,238671,28041,10,435666,1042400,579,584,48,546.8333333333334,2428,2420,6469600.0,1760.0,0.0,264800.0,0.0,72.0
co_dist.gr.gz,KBest,238671,28041,10,435666,1042400,579,584,48,546.8333333333334,2420,2420,4289800.0,1094.0,7800.0,184200.0,4.0,47.0
co_dist.gr.gz,Diverse,343529,154769,10,435666,1042400,425,431,48,406.0833333333333,2393,2388,814200.0,1048.0,0.0,34200.0,0.0,44.0
co_dist.gr.gz,KBest,343529,154769,10,435666,1042400,425,431,48,406.0833333333333,2388,2388,552600.0,662.0,800.0,23000.0,3.0,28.0
co_dist.gr.gz,Diverse,167271,411504,10,435666,1042400,778,792,384,749.0,2390,2379,3626200.0,1391.0,0.0,141200.0,0.0,50.0
co_dist.gr.gz,KBest,167271,411504,10,435666,1042400,778,792,384,749.0,2379,2379,1941200.0,670.0,3200.0,75600.0,4.0,24.0
co_dist.gr.gz,Diverse,131065,254488,10,435666,1042400,893,913,7920,852.0515151515151,2480,2467,4110800.0,2130.0,2600.0,157400.0,4.0,80.0
co_dist.gr.gz,KBest,131065,254488,10,435666,1042400,893,913,7920,852.0515151515151,2468,2467,577800.0,404.0,4200.0,24600.0,4.0,17.0
co_dist.gr.gz,Diverse,274244,434355,10,435666,1042400,569,576,40,552.15,2370,2362,2953400.0,966.0,0.0,118200.0,0.0,39.0
co_dist.gr.gz,KBest,274244,434355,10,435666,1042400,569,576,40,552.15,2362,2362,421200.0,614.0,2600.0,17400.0,4.0,27.0
co_dist.gr.gz,Diverse,121416,301654,10,435666,1042400,1159,1165,40,1137.7,2384,2366,1827800.0,1149.0,0.0,76400.0,0.0,49.0
co_dist.gr.gz,KBest,121416,301654,10,435666,1042400,1159,1165,40,1137.7,2367,2366,1714800.0,951.0,2600.0,68800.0,5.0,40.0
co_dist.gr.gz,Diverse,336779,167549,10,435666,1042400,384,389,30,376.0,2324,2319,636000.0,538.0,0.0,23600.0,0.0,20.0
co_dist.gr.gz,KBest,336779,167549,10,435666,1042400,384,389,30,376.0,2319,2319,473400.0,402.0,4600.0,18800.0,4.0,16.0
co_dist.gr.gz,Diverse,374136,29597,10,435666,1042400,803,813,84,783.5,3555,3536,1056400.0,914.0,0.0,36000.0,0.0,31.0
co_dist.gr.gz,KBest,374136,29597,10,435666,1042400,803,813,84,783.5,3536,3536,686200.0,596.0,3800.0,26200.0,4.0,24.0
co_dist.gr.gz,Diverse,5241,142474,10,435666,1042400,621,629,192,595.8333333333334,2447,2438,2650000.0,1482.0,0.0,105200.0,0.0,59.0
co_dist.gr.gz,KBest,5241,142474,10,435666,1042400,621,629,192,595.8333333333334,2438,2438,2034400.0,1044.0,4000.0,81600.0,3.0,42.0
co_dist.gr.gz,Diverse,326301,331659,10,435666,1042400,1329,1334,36,1321.0,2455,2434,925800.0,511.0,0.0,43000.0,0.0,20.0
co_dist.gr.gz,KBest,326301,331659,10,435666,1042400,1329,1334,36,1321.0,2435,2434,1013400.0,384.0,5000.0,40800.0,3.0,16.0
co_dist.gr.gz,Diverse,343525,335121,10,435666,1042400,861,869,192,814.0833333333334,3681,3668,2526200.0,2524.0,0.0,103800.0,0.0,104.0
co_dist.gr.gz,KBest,343525,335121,10,435666,1042400,861,869,192,814.0833333333334,3668,3668,2117600.0,2012.0,800.0,85600.0,3.0,82.0
co_dist.gr.gz,Diverse,213493,85286,10,435666,1042400,1080,1088,216,1034.0,2495,2478,2757800.0,2350.0,0.0,110800.0,0.0,92.0
co_dist.gr.gz,KBest,213493,85286,10,435666,1042400,1080,1088,216,1034.0,2479,2478,1498800.0,1195.0,4400.0,74400.0,3.0,65.0
co_dist.gr.gz,Diverse,414787,394252,10,435666,1042400,1511,1517,72,1498.5,2497,2472,1305800.0,786.0,0.0,59400.0,0.0,33.0
co_dist.gr.gz,KBest,414787,394252,10,435666,1042400,1511,1517,72,1498.5,2473,2472,570600.0,486.0,2200.0,23600.0,3.0,20.0
co_dist.gr.gz,Diverse,296045,378489,10,435666,1042400,914,936,2592,882.2777777777778,2529,2515,1191200.0,1542.0,2400.0,44800.0,3.0,56.0
co_dist.gr.gz,KBest,296045,378489,10,435666,1042400,914,936,2592,882.2777777777778,2516,2515,458800.0,756.0,2200.0,18800.0,4.0,31.0
co_dist.gr.gz,Diverse,265836,278778,10,435666,1042400,1257,1263,96,1233.8333333333333,4481,4461,2901000.0,1353.0,0.0,117800.0,0.0,55.0
co_dist.gr.gz,KBest,265836,278778,10,435666,1042400,1257,1263,96,1233.8333333333333,4462,4461,674800.0,365.0,2600.0,28400.0,3.0,16.0
co_dist.gr.gz,Diverse,154604,435662,10,435666,1042400,875,880,48,801.8333333333334,2408,2395,1.28468E7,3820.0,0.0,514200.0,0.0,153.0
co_dist.gr.gz,KBest,154604,435662,10,435666,1042400,875,880,48,801.8333333333334,2396,2395,1.10258E7,2930.0,5800.0,444400.0,4.0,119.0
co_dist.gr.gz,Diverse,293717,143556,10,435666,1042400,1138,1144,40,1116.7,2577,2560,1827800.0,1149.0,0.0,76400.0,0.0,49.0
co_dist.gr.gz,KBest,293717,143556,10,435666,1042400,1138,1144,40,1116.7,2561,2560,1238600.0,699.0,2600.0,69200.0,3.0,34.0
co_dist.gr.gz,Diverse,39870,415961,10,435666,1042400,1308,1317,288,1285.75,2345,2324,4724000.0,1314.0,0.0,195400.0,0.0,53.0
co_dist.gr.gz,KBest,39870,415961,10,435666,1042400,1308,1317,288,1285.75,2325,2324,816000.0,571.0,4600.0,31400.0,4.0,22.0
co_dist.gr.gz,Diverse,431206,70598,10,435666,1042400,1121,1128,60,1107.8,2469,2452,1164200.0,766.0,0.0,54400.0,0.0,33.0
co_dist.gr.gz,KBest,431206,70598,10,435666,1042400,1121,1128,60,1107.8,2453,2452,1113600.0,373.0,8000.0,45200.0,3.0,16.0
co_dist.gr.gz,Diverse,41795,257453,10,435666,1042400,1517,1525,192,1500.25,2387,2362,4241000.0,1015.0,0.0,178200.0,0.0,42.0
co_dist.gr.gz,KBest,41795,257453,10,435666,1042400,1517,1525,192,1500.25,2364,2362,930400.0,412.0,4200.0,40800.0,4.0,19.0
co_dist.gr.gz,Diverse,119039,322633,10,435666,1042400,1193,1201,72,1182.1666666666667,2409,2390,859000.0,634.0,0.0,42600.0,0.0,27.0
co_dist.gr.gz,KBest,119039,322633,10,435666,1042400,1193,1201,72,1182.1666666666667,2391,2390,802200.0,409.0,2200.0,33400.0,4.0,19.0
co_dist.gr.gz,Diverse,78949,172298,10,435666,1042400,1088,1097,60,1033.7333333333333,2334,2317,1898200.0,2350.0,0.0,71000.0,0.0,89.0
co_dist.gr.gz,KBest,78949,172298,10,435666,1042400,1088,1097,60,1033.7333333333333,2318,2317,1044400.0,1141.0,2800.0,44000.0,4.0,49.0
co_dist.gr.gz,Diverse,99606,332798,10,435666,1042400,538,546,72,528.0,2427,2420,853600.0,644.0,0.0,32600.0,0.0,24.0
co_dist.gr.gz,KBest,99606,332798,10,435666,1042400,538,546,72,528.0,2420,2420,471600.0,378.0,2400.0,21800.0,4.0,16.0
co_dist.gr.gz,Diverse,102582,354458,10,435666,1042400,771,778,144,747.5,2433,2422,3381800.0,1420.0,0.0,136400.0,0.0,57.0
co_dist.gr.gz,KBest,102582,354458,10,435666,1042400,771,778,144,747.5,2422,2422,2244600.0,948.0,2200.0,119800.0,4.0,44.0
co_dist.gr.gz,Diverse,337530,425249,10,435666,1042400,1467,1478,216,1427.3333333333333,2472,2449,2278600.0,1851.0,0.0,94400.0,0.0,70.0
co_dist.gr.gz,KBest,337530,425249,10,435666,1042400,1467,1478,216,1427.3333333333333,2450,2449,1289000.0,1086.0,4200.0,64600.0,3.0,58.0
co_dist.gr.gz,Diverse,217853,159294,10,435666,1042400,403,412,240,374.48333333333335,2441,2436,2839800.0,1630.0,0.0,111000.0,0.0,64.0
co_dist.gr.gz,KBest,217853,159294,10,435666,1042400,403,412,240,374.48333333333335,2436,2436,2107000.0,1076.0,6000.0,85800.0,3.0,45.0
co_dist.gr.gz,Diverse,156323,337699,10,435666,1042400,977,982,36,967.3333333333334,2381,2366,427800.0,595.0,0.0,19200.0,0.0,26.0
co_dist.gr.gz,KBest,156323,337699,10,435666,1042400,977,982,36,967.3333333333334,2367,2366,229800.0,294.0,1000.0,9400.0,3.0,12.0
co_dist.gr.gz,Diverse,346706,28929,10,435666,1042400,606,610,32,595.5,2411,2403,911000.0,668.0,0.0,44800.0,0.0,29.0
co_dist.gr.gz,KBest,346706,28929,10,435666,1042400,606,610,32,595.5,2403,2403,892400.0,508.0,3600.0,39400.0,4.0,25.0
co_dist.gr.gz,Diverse,43244,251135,10,435666,1042400,1258,1264,48,1225.25,2362,2342,6566400.0,1735.0,0.0,267400.0,0.0,70.0
co_dist.gr.gz,KBest,43244,251135,10,435666,1042400,1258,1264,48,1225.25,2343,2342,3350200.0,1265.0,4600.0,134400.0,4.0,51.0
co_dist.gr.gz,Diverse,300445,432531,10,435666,1042400,1424,1433,576,1395.8333333333333,3901,3878,1.06756E7,1729.0,0.0,430000.0,0.0,69.0
co_dist.gr.gz,KBest,300445,432531,10,435666,1042400,1424,1433,576,1395.8333333333333,3879,3878,7715800.0,725.0,1400.0,319400.0,3.0,31.0
co_dist.gr.gz,Diverse,403361,245429,10,435666,1042400,848,857,144,830.75,2384,2371,3873600.0,999.0,0.0,152800.0,0.0,37.0
co_dist.gr.gz,KBest,403361,245429,10,435666,1042400,848,857,144,830.75,2372,2371,3558800.0,679.0,4600.0,144400.0,4.0,29.0
co_dist.gr.gz,Diverse,420627,95292,10,435666,1042400,1289,1293,32,1257.5,2570,2550,2263200.0,1714.0,0.0,93000.0,0.0,71.0
co_dist.gr.gz,KBest,420627,95292,10,435666,1042400,1289,1293,32,1257.5,2551,2550,492200.0,477.0,2600.0,23600.0,4.0,21.0
co_dist.gr.gz,Diverse,36160,18996,10,435666,1042400,776,791,240,745.6833333333333,2416,2405,1777200.0,1292.0,0.0,62400.0,0.0,45.0
co_dist.gr.gz,KBest,36160,18996,10,435666,1042400,776,791,240,745.6833333333333,2405,2405,748400.0,600.0,4400.0,30000.0,3.0,24.0
co_dist.gr.gz,Diverse,412608,324185,10,435666,1042400,1567,1572,36,1559.0,2515,2489,925800.0,511.0,0.0,44200.0,0.0,22.0
co_dist.gr.gz,KBest,412608,324185,10,435666,1042400,1567,1572,36,1559.0,2491,2489,743400.0,342.0,2200.0,30800.0,3.0,14.0
co_dist.gr.gz,Diverse,227798,365540,10,435666,1042400,767,773,72,743.0,2460,2449,2294200.0,1375.0,0.0,91800.0,0.0,55.0
co_dist.gr.gz,KBest,227798,365540,10,435666,1042400,767,773,72,743.0,2449,2449,391400.0,372.0,1000.0,18000.0,4.0,17.0
co_dist.gr.gz,Diverse,366626,22925,10,435666,1042400,553,563,348,522.3333333333334,2386,2378,2876400.0,1722.0,0.0,110800.0,0.0,66.0
co_dist.gr.gz,KBest,366626,22925,10,435666,1042400,553,563,348,522.3333333333334,2378,2378,2157600.0,1077.0,5400.0,86000.0,3.0,44.0
co_dist.gr.gz,Diverse,246822,202356,10,435666,1042400,1446,1453,40,1425.3,2476,2452,999400.0,1048.0,0.0,41200.0,0.0,43.0
co_dist.gr.gz,KBest,246822,202356,10,435666,1042400,1446,1453,40,1425.3,2454,2452,604200.0,637.0,2600.0,29400.0,4.0,31.0
co_dist.gr.gz,Diverse,247730,225068,10,435666,1042400,1212,1217,48,1202.5,2413,2393,3216400.0,616.0,0.0,136400.0,0.0,25.0
co_dist.gr.gz,KBest,247730,225068,10,435666,1042400,1212,1217,48,1202.5,2394,2393,729600.0,357.0,800.0,30800.0,3.0,14.0
co_dist.gr.gz,Diverse,38743,401401,10,435666,1042400,453,458,48,422.8333333333333,2411,2405,5851200.0,1668.0,0.0,238800.0,0.0,68.0
co_dist.gr.gz,KBest,38743,401401,10,435666,1042400,453,458,48,422.8333333333333,2405,2405,2044200.0,768.0,2800.0,94000.0,3.0,34.0
co_dist.gr.gz,Diverse,317658,160769,10,435666,1042400,955,961,54,941.8333333333334,2473,2458,739600.0,756.0,0.0,29400.0,0.0,31.0
co_dist.gr.gz,KBest,317658,160769,10,435666,1042400,955,961,54,941.8333333333334,2459,2458,619800.0,633.0,800.0,23200.0,3.0,26.0
co_dist.gr.gz,Diverse,415850,353976,10,435666,1042400,864,880,4896,823.2941176470588,2537,2524,4354800.0,2316.0,0.0,174000.0,0.0,91.0
co_dist.gr.gz,KBest,415850,353976,10,435666,1042400,864,880,4896,823.2941176470588,2524,2524,2010600.0,912.0,2200.0,93800.0,4.0,40.0
co_dist.gr.gz,Diverse,348334,381280,10,435666,1042400,436,444,72,425.25,2399,2393,663600.0,624.0,0.0,24400.0,0.0,22.0
co_dist.gr.gz,KBest,348334,381280,10,435666,1042400,436,444,72,425.25,2393,2393,391000.0,356.0,4600.0,16000.0,4.0,14.0
