Instance_Name,Algo_Type,Source,Target,k,#V,#E,#V_stPaths,#E_stPaths,#stPaths,Avg_stPath_Length,Milliseconds,Diversity
slashdot.txt.gz,Diverse,18377,4314,10,82168,870161,85,174,91,4.0,570,320.0
slashdot.txt.gz,KBest,18377,4314,10,82168,870161,85,174,91,4.0,539,282.0
slashdot.txt.gz,Diverse,21083,2941,10,82168,870161,47,80,35,4.0,536,306.0
slashdot.txt.gz,KBest,21083,2941,10,82168,870161,47,80,35,4.0,534,280.0
slashdot.txt.gz,Diverse,20391,16474,10,82168,870161,83,169,90,5.0,581,348.0
slashdot.txt.gz,KBest,20391,16474,10,82168,870161,83,169,90,5.0,574,314.0
slashdot.txt.gz,Diverse,59001,79292,10,82168,870161,93,178,91,7.0,585,360.0
slashdot.txt.gz,KBest,59001,79292,10,82168,870161,93,178,91,7.0,531,316.0
slashdot.txt.gz,Diverse,18321,37157,10,82168,870161,121,262,152,4.0,563,348.0
slashdot.txt.gz,KBest,18321,37157,10,82168,870161,121,262,152,4.0,547,314.0
slashdot.txt.gz,Diverse,41723,72022,10,82168,870161,64,122,62,5.0,575,354.0
slashdot.txt.gz,KBest,41723,72022,10,82168,870161,64,122,62,5.0,574,314.0
slashdot.txt.gz,Diverse,45849,41181,10,82168,870161,45,81,38,5.0,595,266.0
slashdot.txt.gz,KBest,45849,41181,10,82168,870161,45,81,38,5.0,593,238.0
slashdot.txt.gz,Diverse,2545,4062,10,82168,870161,51,100,51,3.0,579,262.0
slashdot.txt.gz,KBest,2545,4062,10,82168,870161,51,100,51,3.0,575,226.0
slashdot.txt.gz,Diverse,10588,19487,10,82168,870161,249,610,405,4.0,643,356.0
slashdot.txt.gz,KBest,10588,19487,10,82168,870161,249,610,405,4.0,612,304.0
twitter_combined.txt.gz,Diverse,23515058,157064188,10,81306,1768135,57,112,69,5.0,1675,400.0
twitter_combined.txt.gz,KBest,23515058,157064188,10,81306,1768135,57,112,69,5.0,1544,348.0
twitter_combined.txt.gz,Diverse,71973818,224160357,10,81306,1768135,100,263,185,5.0,919,334.0
twitter_combined.txt.gz,KBest,71973818,224160357,10,81306,1768135,100,263,185,5.0,888,318.0
twitter_combined.txt.gz,Diverse,296319355,65416613,10,81306,1768135,34,64,32,6.0,889,258.0
twitter_combined.txt.gz,KBest,296319355,65416613,10,81306,1768135,34,64,32,6.0,887,242.0
twitter_combined.txt.gz,Diverse,19643660,105236476,10,81306,1768135,35,62,105,7.0,891,410.0
twitter_combined.txt.gz,KBest,19643660,105236476,10,81306,1768135,35,62,105,7.0,886,324.0
twitter_combined.txt.gz,Diverse,240769735,155869778,10,81306,1768135,36,72,40,6.0,864,302.0
twitter_combined.txt.gz,KBest,240769735,155869778,10,81306,1768135,36,72,40,6.0,865,262.0
twitter_combined.txt.gz,Diverse,19103296,293282518,10,81306,1768135,86,206,185,5.0,889,444.0
twitter_combined.txt.gz,KBest,19103296,293282518,10,81306,1768135,86,206,185,5.0,869,380.0
twitter_combined.txt.gz,Diverse,14130107,245494164,10,81306,1768135,81,241,170,5.0,873,356.0
twitter_combined.txt.gz,KBest,14130107,245494164,10,81306,1768135,81,241,170,5.0,857,300.0
twitter_combined.txt.gz,Diverse,210639349,279259440,10,81306,1768135,115,283,624,6.0,888,516.0
twitter_combined.txt.gz,KBest,210639349,279259440,10,81306,1768135,115,283,624,6.0,863,394.0
twitter_combined.txt.gz,Diverse,108352527,208411504,10,81306,1768135,29,48,54,6.0,861,324.0
twitter_combined.txt.gz,KBest,108352527,208411504,10,81306,1768135,29,48,54,6.0,858,276.0
twitter_combined.txt.gz,Diverse,81696307,113826985,10,81306,1768135,131,313,344,7.0,876,490.0
twitter_combined.txt.gz,KBest,81696307,113826985,10,81306,1768135,131,313,344,7.0,859,336.0
twitter_combined.txt.gz,Diverse,18049426,476144167,10,81306,1768135,71,157,90,6.0,867,386.0
twitter_combined.txt.gz,KBest,18049426,476144167,10,81306,1768135,71,157,90,6.0,859,326.0
twitter_combined.txt.gz,Diverse,16432584,61051206,10,81306,1768135,30,46,34,7.0,879,424.0
twitter_combined.txt.gz,KBest,16432584,61051206,10,81306,1768135,30,46,34,7.0,877,338.0
twitter_combined.txt.gz,Diverse,90613868,19238548,10,81306,1768135,55,113,66,4.0,880,354.0
twitter_combined.txt.gz,KBest,90613868,19238548,10,81306,1768135,55,113,66,4.0,878,292.0
twitter_combined.txt.gz,Diverse,30613407,269385711,10,81306,1768135,30,55,46,7.0,876,402.0
twitter_combined.txt.gz,KBest,30613407,269385711,10,81306,1768135,30,55,46,7.0,875,304.0
twitter_combined.txt.gz,Diverse,18720702,24852559,10,81306,1768135,44,83,41,4.0,897,270.0
twitter_combined.txt.gz,KBest,18720702,24852559,10,81306,1768135,44,83,41,4.0,899,246.0
twitter_combined.txt.gz,Diverse,47459584,310528973,10,81306,1768135,67,127,93,6.0,891,508.0
twitter_combined.txt.gz,KBest,47459584,310528973,10,81306,1768135,67,127,93,6.0,899,426.0
twitter_combined.txt.gz,Diverse,127900746,343440441,10,81306,1768135,73,162,103,4.0,895,336.0
twitter_combined.txt.gz,KBest,127900746,343440441,10,81306,1768135,73,162,103,4.0,882,298.0
twitter_combined.txt.gz,Diverse,59811802,73436916,10,81306,1768135,55,123,71,5.0,876,332.0
twitter_combined.txt.gz,KBest,59811802,73436916,10,81306,1768135,55,123,71,5.0,870,278.0
twitter_combined.txt.gz,Diverse,44376224,22183155,10,81306,1768135,27,47,32,5.0,880,388.0
twitter_combined.txt.gz,KBest,44376224,22183155,10,81306,1768135,27,47,32,5.0,884,340.0
twitter_combined.txt.gz,Diverse,14716604,31105651,10,81306,1768135,33,64,33,4.0,886,306.0
twitter_combined.txt.gz,KBest,14716604,31105651,10,81306,1768135,33,64,33,4.0,884,300.0
twitter_combined.txt.gz,Diverse,65774480,5243491,10,81306,1768135,106,241,197,5.0,897,448.0
twitter_combined.txt.gz,KBest,65774480,5243491,10,81306,1768135,106,241,197,5.0,881,392.0
twitter_combined.txt.gz,Diverse,19675049,18432997,10,81306,1768135,77,156,81,5.0,904,376.0
twitter_combined.txt.gz,KBest,19675049,18432997,10,81306,1768135,77,156,81,5.0,887,322.0
twitter_combined.txt.gz,Diverse,29302482,54625059,10,81306,1768135,55,119,68,5.0,876,326.0
twitter_combined.txt.gz,KBest,29302482,54625059,10,81306,1768135,55,119,68,5.0,870,238.0
twitter_combined.txt.gz,Diverse,17121650,52295753,10,81306,1768135,51,94,58,6.0,904,482.0
twitter_combined.txt.gz,KBest,17121650,52295753,10,81306,1768135,51,94,58,6.0,888,400.0
twitter_combined.txt.gz,Diverse,166299213,83900804,10,81306,1768135,24,51,39,5.0,887,352.0
twitter_combined.txt.gz,KBest,166299213,83900804,10,81306,1768135,24,51,39,5.0,889,288.0
twitter_combined.txt.gz,Diverse,73723362,272661863,10,81306,1768135,35,65,94,6.0,881,506.0
twitter_combined.txt.gz,KBest,73723362,272661863,10,81306,1768135,35,65,94,6.0,879,412.0
twitter_combined.txt.gz,Diverse,111457306,65548148,10,81306,1768135,35,69,36,6.0,880,326.0
twitter_combined.txt.gz,KBest,111457306,65548148,10,81306,1768135,35,69,36,6.0,878,286.0
twitter_combined.txt.gz,Diverse,280582344,131369976,10,81306,1768135,31,54,81,5.0,864,420.0
twitter_combined.txt.gz,KBest,280582344,131369976,10,81306,1768135,31,54,81,5.0,867,342.0
twitter_combined.txt.gz,Diverse,380871196,15349925,10,81306,1768135,77,189,326,6.0,887,446.0
twitter_combined.txt.gz,KBest,380871196,15349925,10,81306,1768135,77,189,326,6.0,877,350.0
twitter_combined.txt.gz,Diverse,357647590,165640851,10,81306,1768135,43,86,61,5.0,894,402.0
twitter_combined.txt.gz,KBest,357647590,165640851,10,81306,1768135,43,86,61,5.0,890,336.0
twitter_combined.txt.gz,Diverse,65643278,17042975,10,81306,1768135,36,72,39,5.0,894,318.0
twitter_combined.txt.gz,KBest,65643278,17042975,10,81306,1768135,36,72,39,5.0,893,290.0
twitter_combined.txt.gz,Diverse,339985764,52974864,10,81306,1768135,22,34,44,6.0,872,464.0
twitter_combined.txt.gz,KBest,339985764,52974864,10,81306,1768135,22,34,44,6.0,870,384.0
twitter_combined.txt.gz,Diverse,47333523,36586534,10,81306,1768135,90,194,158,7.0,873,448.0
twitter_combined.txt.gz,KBest,47333523,36586534,10,81306,1768135,90,194,158,7.0,861,384.0
twitter_combined.txt.gz,Diverse,184789111,285658060,10,81306,1768135,61,131,78,6.0,871,394.0
twitter_combined.txt.gz,KBest,184789111,285658060,10,81306,1768135,61,131,78,6.0,869,354.0
twitter_combined.txt.gz,Diverse,82766665,301712630,10,81306,1768135,79,165,88,5.0,862,406.0
twitter_combined.txt.gz,KBest,82766665,301712630,10,81306,1768135,79,165,88,5.0,850,326.0
twitter_combined.txt.gz,Diverse,67625279,76574844,10,81306,1768135,38,72,55,6.0,859,452.0
twitter_combined.txt.gz,KBest,67625279,76574844,10,81306,1768135,38,72,55,6.0,856,320.0
twitter_combined.txt.gz,Diverse,15174087,36756075,10,81306,1768135,28,55,36,4.0,864,348.0
twitter_combined.txt.gz,KBest,15174087,36756075,10,81306,1768135,28,55,36,4.0,861,282.0
twitter_combined.txt.gz,Diverse,9921142,127628230,10,81306,1768135,55,99,47,6.0,872,414.0
twitter_combined.txt.gz,KBest,9921142,127628230,10,81306,1768135,55,99,47,6.0,868,332.0
twitter_combined.txt.gz,Diverse,278269313,249731705,10,81306,1768135,65,154,110,6.0,864,460.0
twitter_combined.txt.gz,KBest,278269313,249731705,10,81306,1768135,65,154,110,6.0,857,430.0
twitter_combined.txt.gz,Diverse,183836186,92738115,10,81306,1768135,97,213,191,6.0,870,512.0
twitter_combined.txt.gz,KBest,183836186,92738115,10,81306,1768135,97,213,191,6.0,858,386.0
twitter_combined.txt.gz,Diverse,1769391,50901091,10,81306,1768135,77,164,89,5.0,1191,270.0
twitter_combined.txt.gz,KBest,1769391,50901091,10,81306,1768135,77,164,89,5.0,871,244.0
twitter_combined.txt.gz,Diverse,414,225600818,10,81306,1768135,53,110,59,5.0,880,378.0
twitter_combined.txt.gz,KBest,414,225600818,10,81306,1768135,53,110,59,5.0,876,284.0
twitter_combined.txt.gz,Diverse,24773177,202387543,10,81306,1768135,58,106,120,5.0,889,448.0
twitter_combined.txt.gz,KBest,24773177,202387543,10,81306,1768135,58,106,120,5.0,874,388.0
twitter_combined.txt.gz,Diverse,333161611,18925960,10,81306,1768135,37,72,54,5.0,888,390.0
twitter_combined.txt.gz,KBest,333161611,18925960,10,81306,1768135,37,72,54,5.0,886,314.0
twitter_combined.txt.gz,Diverse,16317567,353504250,10,81306,1768135,82,177,113,5.0,893,388.0
twitter_combined.txt.gz,KBest,16317567,353504250,10,81306,1768135,82,177,113,5.0,884,316.0
twitter_combined.txt.gz,Diverse,208677948,203008363,10,81306,1768135,40,75,37,4.0,877,294.0
twitter_combined.txt.gz,KBest,208677948,203008363,10,81306,1768135,40,75,37,4.0,872,240.0
twitter_combined.txt.gz,Diverse,43979384,65444043,10,81306,1768135,57,112,111,6.0,882,522.0
twitter_combined.txt.gz,KBest,43979384,65444043,10,81306,1768135,57,112,111,6.0,876,380.0
twitter_combined.txt.gz,Diverse,155652807,157406727,10,81306,1768135,30,54,30,5.0,877,346.0
twitter_combined.txt.gz,KBest,155652807,157406727,10,81306,1768135,30,54,30,5.0,879,302.0
twitter_combined.txt.gz,Diverse,16275037,110308535,10,81306,1768135,82,211,153,4.0,889,336.0
twitter_combined.txt.gz,KBest,16275037,110308535,10,81306,1768135,82,211,153,4.0,1210,306.0
twitter_combined.txt.gz,Diverse,102350867,142832518,10,81306,1768135,43,96,68,6.0,868,400.0
twitter_combined.txt.gz,KBest,102350867,142832518,10,81306,1768135,43,96,68,6.0,874,356.0
twitter_combined.txt.gz,Diverse,130431562,14911539,10,81306,1768135,66,122,78,6.0,861,444.0
twitter_combined.txt.gz,KBest,130431562,14911539,10,81306,1768135,66,122,78,6.0,860,322.0
twitter_combined.txt.gz,Diverse,22818797,14404097,10,81306,1768135,56,107,63,7.0,866,510.0
twitter_combined.txt.gz,KBest,22818797,14404097,10,81306,1768135,56,107,63,7.0,869,348.0
twitter_combined.txt.gz,Diverse,17790575,19208626,10,81306,1768135,124,298,333,5.0,1230,410.0
twitter_combined.txt.gz,KBest,17790575,19208626,10,81306,1768135,124,298,333,5.0,867,352.0
twitter_combined.txt.gz,Diverse,393585402,258494173,10,81306,1768135,72,145,123,6.0,858,508.0
twitter_combined.txt.gz,KBest,393585402,258494173,10,81306,1768135,72,145,123,6.0,850,406.0
twitter_combined.txt.gz,Diverse,71273562,362139322,10,81306,1768135,41,73,98,6.0,859,360.0
twitter_combined.txt.gz,KBest,71273562,362139322,10,81306,1768135,41,73,98,6.0,857,280.0
twitter_combined.txt.gz,Diverse,23107116,9812912,10,81306,1768135,26,60,36,4.0,863,302.0
twitter_combined.txt.gz,KBest,23107116,9812912,10,81306,1768135,26,60,36,4.0,862,264.0
twitter_combined.txt.gz,Diverse,28102830,63725198,10,81306,1768135,32,52,37,8.0,857,542.0
twitter_combined.txt.gz,KBest,28102830,63725198,10,81306,1768135,32,52,37,8.0,857,480.0
twitter_combined.txt.gz,Diverse,25796401,132944948,10,81306,1768135,77,159,167,5.0,862,388.0
twitter_combined.txt.gz,KBest,25796401,132944948,10,81306,1768135,77,159,167,5.0,855,320.0
twitter_combined.txt.gz,Diverse,59168805,373438784,10,81306,1768135,47,97,57,5.0,853,396.0
twitter_combined.txt.gz,KBest,59168805,373438784,10,81306,1768135,47,97,57,5.0,849,316.0
twitter_combined.txt.gz,Diverse,6320592,27543356,10,81306,1768135,37,61,80,7.0,862,536.0
twitter_combined.txt.gz,KBest,6320592,27543356,10,81306,1768135,37,61,80,7.0,856,426.0
twitter_combined.txt.gz,Diverse,783837,2483701,10,81306,1768135,42,80,47,5.0,855,354.0
twitter_combined.txt.gz,KBest,783837,2483701,10,81306,1768135,42,80,47,5.0,852,306.0
twitter_combined.txt.gz,Diverse,354663245,115579325,10,81306,1768135,48,88,74,5.0,860,388.0
twitter_combined.txt.gz,KBest,354663245,115579325,10,81306,1768135,48,88,74,5.0,857,356.0
twitter_combined.txt.gz,Diverse,122438932,254034285,10,81306,1768135,40,85,75,4.0,857,360.0
twitter_combined.txt.gz,KBest,122438932,254034285,10,81306,1768135,40,85,75,4.0,853,306.0
twitter_combined.txt.gz,Diverse,300952828,18370918,10,81306,1768135,35,61,48,5.0,856,424.0
twitter_combined.txt.gz,KBest,300952828,18370918,10,81306,1768135,35,61,48,5.0,853,374.0
twitter_combined.txt.gz,Diverse,81894512,20172983,10,81306,1768135,39,63,42,7.0,853,536.0
twitter_combined.txt.gz,KBest,81894512,20172983,10,81306,1768135,39,63,42,7.0,853,480.0
twitter_combined.txt.gz,Diverse,28372535,47797211,10,81306,1768135,40,83,51,4.0,865,344.0
twitter_combined.txt.gz,KBest,28372535,47797211,10,81306,1768135,40,83,51,4.0,862,282.0
twitter_combined.txt.gz,Diverse,19560159,250947200,10,81306,1768135,64,127,106,6.0,1210,490.0
twitter_combined.txt.gz,KBest,19560159,250947200,10,81306,1768135,64,127,106,6.0,889,332.0
twitter_combined.txt.gz,Diverse,32102048,8383592,10,81306,1768135,50,110,62,4.0,900,268.0
twitter_combined.txt.gz,KBest,32102048,8383592,10,81306,1768135,50,110,62,4.0,898,250.0
twitter_combined.txt.gz,Diverse,26812712,20175675,10,81306,1768135,44,79,105,6.0,907,498.0
twitter_combined.txt.gz,KBest,26812712,20175675,10,81306,1768135,44,79,105,6.0,904,342.0
twitter_combined.txt.gz,Diverse,8866342,352947624,10,81306,1768135,71,163,95,4.0,877,348.0
twitter_combined.txt.gz,KBest,8866342,352947624,10,81306,1768135,71,163,95,4.0,870,272.0
twitter_combined.txt.gz,Diverse,24017018,346132551,10,81306,1768135,42,68,39,7.0,879,488.0
twitter_combined.txt.gz,KBest,24017018,346132551,10,81306,1768135,42,68,39,7.0,878,432.0
twitter_combined.txt.gz,Diverse,41400635,122874598,10,81306,1768135,124,266,239,7.0,910,582.0
twitter_combined.txt.gz,KBest,41400635,122874598,10,81306,1768135,124,266,239,7.0,886,348.0
twitter_combined.txt.gz,Diverse,309605958,266257559,10,81306,1768135,38,73,37,4.0,871,324.0
twitter_combined.txt.gz,KBest,309605958,266257559,10,81306,1768135,38,73,37,4.0,873,258.0
twitter_combined.txt.gz,Diverse,23671862,104104991,10,81306,1768135,17,27,39,5.0,867,394.0
twitter_combined.txt.gz,KBest,23671862,104104991,10,81306,1768135,17,27,39,5.0,866,334.0
twitter_combined.txt.gz,Diverse,118135933,27214587,10,81306,1768135,83,162,88,7.0,877,510.0
twitter_combined.txt.gz,KBest,118135933,27214587,10,81306,1768135,83,162,88,7.0,873,454.0
twitter_combined.txt.gz,Diverse,14404449,15025631,10,81306,1768135,37,69,37,6.0,868,416.0
twitter_combined.txt.gz,KBest,14404449,15025631,10,81306,1768135,37,69,37,6.0,856,336.0
twitter_combined.txt.gz,Diverse,118924117,383605888,10,81306,1768135,53,101,95,6.0,852,494.0
twitter_combined.txt.gz,KBest,118924117,383605888,10,81306,1768135,53,101,95,6.0,848,418.0
twitter_combined.txt.gz,Diverse,177470611,31608419,10,81306,1768135,22,36,38,4.0,873,336.0
twitter_combined.txt.gz,KBest,177470611,31608419,10,81306,1768135,22,36,38,4.0,871,288.0
twitter_combined.txt.gz,Diverse,14428430,455224527,10,81306,1768135,33,58,40,6.0,866,424.0
twitter_combined.txt.gz,KBest,14428430,455224527,10,81306,1768135,33,58,40,6.0,864,346.0
twitter_combined.txt.gz,Diverse,19948217,49140953,10,81306,1768135,45,82,39,5.0,867,362.0
twitter_combined.txt.gz,KBest,19948217,49140953,10,81306,1768135,45,82,39,5.0,1209,248.0
nyc_dist.gr.gz,Diverse,115113,160791,80,264346,730100,851,860,384,815.75,2374,1.147998E8
nyc_dist.gr.gz,KBest,115113,160791,80,264346,730100,851,860,384,815.75,1722,1.093756E8
nyc_dist.gr.gz,Diverse,46522,162416,80,264346,730100,590,601,1536,562.5,1922,1.163978E8
nyc_dist.gr.gz,KBest,46522,162416,80,264346,730100,590,601,1536,562.5,1658,1.12502E8
nyc_dist.gr.gz,Diverse,180458,124062,80,264346,730100,635,644,320,614.6,1836,6.35026E7
nyc_dist.gr.gz,KBest,180458,124062,80,264346,730100,635,644,320,614.6,1553,4.39302E7
nyc_dist.gr.gz,Diverse,177283,61280,80,264346,730100,1081,1096,416,1024.423076923077,2113,1.497206E8
nyc_dist.gr.gz,KBest,177283,61280,80,264346,730100,1081,1096,416,1024.423076923077,1078,1.008154E8
nyc_dist.gr.gz,Diverse,56315,91222,80,264346,730100,493,506,4096,461.0,1330,1.192022E8
nyc_dist.gr.gz,KBest,56315,91222,80,264346,730100,493,506,4096,461.0,1167,5.058E7
nyc_dist.gr.gz,Diverse,108063,454,80,264346,730100,749,764,10001,701.4402559744026,1566,2.126806E8
nyc_dist.gr.gz,KBest,108063,454,80,264346,730100,749,764,10001,701.4402559744026,1211,9.84996E7
nyc_dist.gr.gz,Diverse,169162,100739,80,264346,730100,673,685,1536,648.5,1314,7.30752E7
nyc_dist.gr.gz,KBest,169162,100739,80,264346,730100,673,685,1536,648.5,1070,6.2506E7
nyc_dist.gr.gz,Diverse,116086,82300,80,264346,730100,790,801,864,760.1666666666666,1550,1.042548E8
nyc_dist.gr.gz,KBest,116086,82300,80,264346,730100,790,801,864,760.1666666666666,1219,8.41254E7
nyc_dist.gr.gz,Diverse,234286,145156,80,264346,730100,450,461,1728,424.0,1384,3.49684E8
nyc_dist.gr.gz,KBest,234286,145156,80,264346,730100,450,461,1728,424.0,1228,6.36272E7
nyc_dist.gr.gz,Diverse,212203,190841,80,264346,730100,301,312,576,277.6666666666667,1135,7.84918E7
nyc_dist.gr.gz,KBest,212203,190841,80,264346,730100,301,312,576,277.6666666666667,1056,5.44654E7
nyc_dist.gr.gz,Diverse,150642,80381,80,264346,730100,573,587,960,492.1333333333333,1346,2.2499E8
nyc_dist.gr.gz,KBest,150642,80381,80,264346,730100,573,587,960,492.1333333333333,1133,1.861626E8
nyc_dist.gr.gz,Diverse,202986,74480,80,264346,730100,625,638,384,546.1666666666666,1327,2.603526E8
nyc_dist.gr.gz,KBest,202986,74480,80,264346,730100,625,638,384,546.1666666666666,1088,9.88728E7
nyc_dist.gr.gz,Diverse,184680,38057,80,264346,730100,536,545,256,500.5,1263,9.6356E7
nyc_dist.gr.gz,KBest,184680,38057,80,264346,730100,536,545,256,500.5,1081,8.57136E7
nyc_dist.gr.gz,Diverse,130522,446,80,264346,730100,734,744,768,680.3333333333334,1499,1.81918E8
nyc_dist.gr.gz,KBest,130522,446,80,264346,730100,734,744,768,680.3333333333334,1173,1.77675E8
nyc_dist.gr.gz,Diverse,51493,170936,80,264346,730100,422,437,5376,386.0,1325,1.333634E8
nyc_dist.gr.gz,KBest,51493,170936,80,264346,730100,422,437,5376,386.0,1179,9.54824E7
nyc_dist.gr.gz,Diverse,37678,169823,80,264346,730100,553,562,288,529.0,1425,7.4337E7
nyc_dist.gr.gz,KBest,37678,169823,80,264346,730100,553,562,288,529.0,1206,4.60936E7
nyc_dist.gr.gz,Diverse,178862,194267,80,264346,730100,856,866,768,819.75,1416,1.199198E8
nyc_dist.gr.gz,KBest,178862,194267,80,264346,730100,856,866,768,819.75,1122,7.02054E7
nyc_dist.gr.gz,Diverse,157976,85399,80,264346,730100,878,893,2560,803.3,1431,2.758464E8
nyc_dist.gr.gz,KBest,157976,85399,80,264346,730100,878,893,2560,803.3,1076,1.063542E8
nyc_dist.gr.gz,Diverse,223750,5183,80,264346,730100,803,812,320,750.3,1513,1.856428E8
nyc_dist.gr.gz,KBest,223750,5183,80,264346,730100,803,812,320,750.3,1186,1.039464E8
nyc_dist.gr.gz,Diverse,140307,33574,80,264346,730100,493,503,240,443.71666666666664,1334,1.523774E8
nyc_dist.gr.gz,KBest,140307,33574,80,264346,730100,493,503,240,443.71666666666664,1164,9.60884E7
nyc_dist.gr.gz,Diverse,87566,206705,80,264346,730100,684,703,1664,614.9230769230769,1490,1.861806E8
nyc_dist.gr.gz,KBest,87566,206705,80,264346,730100,684,703,1664,614.9230769230769,1224,9.54326E7
nyc_dist.gr.gz,Diverse,78982,204816,80,264346,730100,657,676,7040,599.6,1495,1.864098E8
nyc_dist.gr.gz,KBest,78982,204816,80,264346,730100,657,676,7040,599.6,1235,7.50518E7
nyc_dist.gr.gz,Diverse,94896,159485,80,264346,730100,777,787,768,750.0,1614,1.155392E8
nyc_dist.gr.gz,KBest,94896,159485,80,264346,730100,777,787,768,750.0,1280,1.12502E8
nyc_dist.gr.gz,Diverse,146600,234628,80,264346,730100,462,470,240,445.1333333333333,1318,3.035324E8
nyc_dist.gr.gz,KBest,146600,234628,80,264346,730100,462,470,240,445.1333333333333,1125,3.046116E8
nyc_dist.gr.gz,Diverse,82617,183704,80,264346,730100,893,916,10001,810.7589241075892,1580,2.59611E8
nyc_dist.gr.gz,KBest,82617,183704,80,264346,730100,893,916,10001,810.7589241075892,1221,1.472166E8
nyc_dist.gr.gz,Diverse,202933,235333,80,264346,730100,452,462,960,393.1333333333333,1320,4.241474E8
nyc_dist.gr.gz,KBest,202933,235333,80,264346,730100,452,462,960,393.1333333333333,1136,3.046116E8
nyc_dist.gr.gz,Diverse,197688,231346,80,264346,730100,235,244,480,216.63333333333333,1238,3.210428E8
nyc_dist.gr.gz,KBest,197688,231346,80,264346,730100,235,244,480,216.63333333333333,1179,3.174638E8
nyc_dist.gr.gz,Diverse,95597,201292,80,264346,730100,572,581,384,523.25,1493,1.605006E8
nyc_dist.gr.gz,KBest,95597,201292,80,264346,730100,572,581,384,523.25,1287,1.19698E8
nyc_dist.gr.gz,Diverse,194174,211587,80,264346,730100,777,785,384,754.3333333333334,1571,9.29608E7
nyc_dist.gr.gz,KBest,194174,211587,80,264346,730100,777,785,384,754.3333333333334,1277,8.2568E7
nyc_dist.gr.gz,Diverse,199779,77793,80,264346,730100,519,536,4224,459.07575757575756,1316,1.548332E8
nyc_dist.gr.gz,KBest,199779,77793,80,264346,730100,519,536,4224,459.07575757575756,1136,1.204894E8
nyc_dist.gr.gz,Diverse,41716,135350,80,264346,730100,450,472,6960,379.50114942528734,1383,2.095502E8
nyc_dist.gr.gz,KBest,41716,135350,80,264346,730100,450,472,6960,379.50114942528734,1240,9.684E7
nyc_dist.gr.gz,Diverse,169658,81073,80,264346,730100,694,706,1024,610.5,1358,2.405456E8
nyc_dist.gr.gz,KBest,169658,81073,80,264346,730100,694,706,1024,610.5,1091,9.48408E7
nyc_dist.gr.gz,Diverse,237357,170094,80,264346,730100,709,720,1728,672.8333333333334,1465,1.41556E8
nyc_dist.gr.gz,KBest,237357,170094,80,264346,730100,709,720,1728,672.8333333333334,1326,1.271112E8
nyc_dist.gr.gz,Diverse,5827,148154,80,264346,730100,651,667,10001,607.3729627037296,1410,2.014382E8
nyc_dist.gr.gz,KBest,5827,148154,80,264346,730100,651,667,10001,607.3729627037296,1184,1.102846E8
nyc_dist.gr.gz,Diverse,52620,165068,80,264346,730100,673,691,2736,382.67543859649123,1395,7.358292E8
nyc_dist.gr.gz,KBest,52620,165068,80,264346,730100,673,691,2736,382.67543859649123,1182,5.688774E8
nyc_dist.gr.gz,Diverse,67946,153582,80,264346,730100,867,879,448,771.9285714285714,1605,2.427492E8
nyc_dist.gr.gz,KBest,67946,153582,80,264346,730100,867,879,448,771.9285714285714,1243,1.81248E8
nyc_dist.gr.gz,Diverse,130951,183079,80,264346,730100,448,457,320,426.6,1414,6.31826E7
nyc_dist.gr.gz,KBest,130951,183079,80,264346,730100,448,457,320,426.6,1212,5.22132E7
nyc_dist.gr.gz,Diverse,159443,108157,80,264346,730100,726,734,384,696.1666666666666,1386,1.100832E8
nyc_dist.gr.gz,KBest,159443,108157,80,264346,730100,726,734,384,696.1666666666666,1108,1.02774E8
nyc_dist.gr.gz,Diverse,215912,173600,80,264346,730100,585,604,1092,464.35164835164835,1379,3.177108E8
nyc_dist.gr.gz,KBest,215912,173600,80,264346,730100,585,604,1092,464.35164835164835,1201,2.242392E8
